"chl","distance","no3","o2","phyc","po4","si","so","thetao"
0.17847004532814,139,0.0895183831453323,213.058746337891,1.36741459369659,0.0245529692620039,1.44555377960205,34.6305618286133,25.4852466583252
0.100881643593311,84,0.0225793980062008,203.288101196289,1.27454495429993,0.010244688950479,4.82290315628052,33.5382080078125,28.1379642486572
0.188532561063766,121,0.361779808998108,206.692886352539,1.38394677639008,0.0252741426229477,3.61634349822998,33.6888694763184,26.4589824676514
0.0939057543873787,283,0.0349026583135128,204.535522460938,1.31742191314697,0.00351433921605349,5.13055086135864,33.5147094726562,27.9840469360352
0.191734835505486,100,1.84830951690674,210.631973266602,1.33043396472931,0.00332385301589966,8.35375785827637,33.1274261474609,26.419849395752
0.287426292896271,81,0.587391376495361,222.603240966797,1.42229294776917,0.0375514328479767,2.92931818962097,33.4342880249023,20.9717273712158
0.0917704105377197,69,0.0290500354021788,201.692642211914,1.29939699172974,0.00107304134871811,5.19019079208374,33.2319030761719,28.792610168457
0.0941360592842102,154,0.0191173013299704,204.129119873047,1.31485748291016,0.00201567239128053,5.77606725692749,33.3745994567871,28.0214672088623
0.0999816805124283,310,0.0028115336317569,202.1875,1.25344383716583,0.0425103269517422,1.58415734767914,34.4739303588867,28.2498474121094
0.102638646960258,65,0.138818472623825,205.637100219727,1.26897943019867,0.0023584091104567,5.30296087265015,33.5145454406738,27.5798454284668
0.0991228669881821,146,0.00301763508468866,201.074279785156,1.26360559463501,0.0510237775743008,1.6206670999527,34.385555267334,28.5966548919678
0.113851279020309,130,0.0311719458550215,203.315628051758,1.31800138950348,0.017976364120841,4.36766958236694,33.636287689209,27.9247894287109
0.152298808097839,69,0.0293764360249043,210.507904052734,1.32429468631744,0.0151405222713947,1.50302362442017,34.5915069580078,26.3898143768311
0.304424047470093,146,0.222001686692238,208.005859375,1.42666232585907,0.0636114925146103,2.02324056625366,34.3436737060547,25.5080013275146
0.265766590833664,19,0.615266263484955,209.051666259766,1.80309426784515,0.00275264051742852,8.71936702728271,33.1736221313477,27.1969585418701
0.124587208032608,77,0.00994187034666538,201.788955688477,1.30403363704681,0.0512783452868462,1.64580023288727,34.4284057617188,28.2925834655762
0.683819532394409,14,4.80084323883057,259.597442626953,3.62196707725525,0.066199466586113,9.52276039123535,33.262077331543,13.3505477905273
0.656920969486237,56,1.50407004356384,245.184555053711,2.80406999588013,0.0855339094996452,4.14273071289062,33.3746185302734,16.2460880279541
0.251493811607361,113,0.166535213589668,206.454071044922,1.32906830310822,0.0602591298520565,1.97573471069336,34.4752311706543,26.2969150543213
0.195367723703384,7,0.0990091785788536,213.120620727539,1.41100919246674,0.0251607429236174,1.48096644878387,34.5829391479492,25.1084480285645
0.252833813428879,3,0.427865773439407,208.454376220703,1.749720454216,0.00304089207202196,7.21154117584229,33.289665222168,27.270679473877
0.281990855932236,51,0.787862300872803,225.593170166016,1.42341041564941,0.0374805741012096,3.4333975315094,33.2462768554688,20.3442096710205
0.721742033958435,50,0.839341640472412,215.741104125977,2.81615781784058,0.0204561892896891,3.75576615333557,33.0392417907715,24.313793182373
0.0927662700414658,267,0.00206225924193859,200.81982421875,1.22007930278778,0.0578108690679073,1.61821615695953,34.3772201538086,28.7005577087402
0.767111837863922,2,1.55984926223755,243.127410888672,3.25855040550232,0.0697685852646828,4.92529678344727,33.211986541748,15.4904508590698
0.106765411794186,286,0.0895903930068016,206.004165649414,1.29499781131744,0.00541463075205684,4.74552488327026,33.7145957946777,27.3136692047119
0.312395662069321,53,2.19414782524109,236.699188232422,1.61653077602386,0.042901985347271,5.84420108795166,32.2770576477051,17.8195552825928
0.175556004047394,85,0.0699384585022926,212.772277832031,1.36596512794495,0.021571135148406,1.43870413303375,34.6290130615234,25.7433071136475
0.0911485925316811,202,0.0263774357736111,203.728988647461,1.3263885974884,0.0024722337257117,5.31777811050415,33.4045257568359,28.2827529907227
0.216896325349808,120,0.410869836807251,207.599166870117,1.46014034748077,0.00204380415380001,5.3821873664856,33.4371185302734,27.3868274688721
0.25486159324646,6,0.29901260137558,204.875289916992,1.73988854885101,0.0298016909509897,5.89347791671753,33.8957252502441,28.3775100708008
0.157556027173996,150,0.150143384933472,203.871963500977,1.36028671264648,0.035309050232172,3.29160571098328,33.8170013427734,27.2500839233398
0.47961089015007,95,4.1393551826477,258.074829101562,2.5038115978241,0.0130601627752185,10.8583402633667,30.3689403533936,16.3049964904785
0.100290983915329,404,0.00310198613442481,203.078399658203,1.24970638751984,0.0356149636209011,1.57812535762787,34.5165367126465,27.9899787902832
0.148496851325035,212,0.116187006235123,206.813735961914,1.34297859668732,0.0148104196414351,4.09919786453247,33.7752265930176,26.928840637207
0.155143231153488,75,0.0246546864509583,209.324234008789,1.31915152072906,0.0167962722480297,1.59004092216492,34.5827827453613,26.5302085876465
0.477147877216339,116,0.241526067256927,211.118591308594,1.96280264854431,0.0442159436643124,2.4148428440094,34.0038299560547,24.2269077301025
0.0959057360887527,269,0.0464366264641285,205.043548583984,1.29120755195618,0.00366985448636115,5.20370388031006,33.5669746398926,27.6846332550049
0.726700901985168,44,1.9116313457489,251.252365112305,3.37401723861694,0.0717443525791168,4.77113342285156,33.4629364013672,13.9499015808105
0.339810818433762,33,1.54594850540161,229.74690246582,1.66577887535095,0.0628831312060356,4.52702188491821,33.3310317993164,19.999454498291
0.221955597400665,71,0.0999945551156998,207.90869140625,1.36796140670776,0.0426588021218777,1.80932462215424,34.501838684082,26.243896484375
0.670221626758575,57,2.64534068107605,226.43896484375,2.92470359802246,0.00737370690330863,6.94384622573853,32.170970916748,22.0826110839844
0.272798746824265,121,0.201736867427826,207.400970458984,1.34208679199219,0.0628183335065842,1.93169438838959,34.4577980041504,25.920919418335
0.0935251042246819,660,0.00181288225576282,201.566513061523,1.20511078834534,0.0575459115207195,1.58030200004578,34.4816818237305,28.479549407959
0.444500863552094,59,1.61063194274902,258.161499023438,2.18666362762451,0.0222206823527813,8.44008922576904,31.4912300109863,15.4902629852295
0.643860220909119,12,3.56862163543701,225.449371337891,3.59745979309082,0.00182118115480989,8.69118022918701,30.1998176574707,22.3113422393799
0.102777615189552,84,0.00378026906400919,201.002410888672,1.27140355110168,0.0538201816380024,1.64665639400482,34.3688125610352,28.6172161102295
0.499727696180344,93,5.57549715042114,258.834838867188,2.63099241256714,0.00469962554052472,12.1496744155884,29.1536560058594,15.7416324615479
0.14544752240181,103,0.169683843851089,207.016754150391,1.32092118263245,0.0100058410316706,4.34571504592896,33.6803588867188,27.0345916748047
0.0909598618745804,161,0.0142624201253057,203.832046508789,1.27775299549103,0.00157490826677531,6.03847789764404,33.2630424499512,28.1895885467529
0.0908907577395439,86,0.0268465578556061,201.783828735352,1.30229377746582,0.00104339874815196,5.20241117477417,33.2563209533691,28.7145347595215
0.0944929122924805,710,0.00207850313745439,202.107086181641,1.21485555171967,0.0474283285439014,1.56159222126007,34.5274047851562,28.2834796905518
0.341248571872711,69,0.316660195589066,212.199020385742,1.56594610214233,0.0633839219808578,2.07951140403748,34.2222938537598,24.1196346282959
0.217858344316483,21,0.0555463433265686,203.931045532227,1.53815460205078,0.0535325147211552,2.12555909156799,34.2356338500977,27.3780956268311
0.423225551843643,160,4.60893678665161,249.985702514648,2.11937546730042,0.0241369660943747,9.64968395233154,30.5445556640625,16.697509765625
0.231566488742828,104,0.252772271633148,207.67724609375,1.46779954433441,0.0216545257717371,3.67201399803162,33.6368980407715,26.1263942718506
0.590416371822357,167,0.269842773675919,219.286392211914,2.38790106773376,0.0184192229062319,2.88195395469666,33.526725769043,23.0264377593994
0.590581893920898,49,0.618894696235657,212.615966796875,2.56019735336304,0.0370462574064732,3.45455265045166,33.1372489929199,24.5566139221191
0.204620078206062,126,0.148838043212891,207.048782348633,1.40570271015167,0.0221243835985661,3.7043719291687,33.7322692871094,26.3595638275146
0.0943982303142548,594,0.00233660312369466,203.737564086914,1.23122084140778,0.0297400839626789,1.56024146080017,34.5848426818848,27.8099575042725
0.543990135192871,33,1.44031751155853,263.564819335938,2.57069325447083,0.0128951044753194,8.94030094146729,31.428674697876,15.0665950775146
0.679458439350128,48,2.29093456268311,231.851440429688,2.83937883377075,0.0161955393850803,7.32034873962402,31.7293109893799,19.6228179931641
0.110219806432724,11,0.0747121497988701,202.285278320312,1.29584622383118,0.00698284152895212,5.40772294998169,33.2591514587402,28.7060794830322
0.125880435109138,270,0.0119144599884748,209.842132568359,1.29594624042511,0.0113002667203546,1.45762026309967,34.6536140441895,26.4579563140869
0.519936382770538,32,0.993963479995728,288.384521484375,3.22407817840576,0.00146859581582248,20.9338359832764,26.7013988494873,13.0335493087769
0.224057868123055,58,0.794355094432831,207.846008300781,1.4364161491394,0.00163983984384686,5.92301225662231,33.3102569580078,27.2763080596924
0.322236746549606,1,2.51201057434082,278.824096679688,2.25589513778687,0.00112271122634411,13.3445844650269,27.2589511871338,13.6172637939453
0.287923902273178,119,0.550844788551331,222.61018371582,1.43881344795227,0.0330917313694954,2.95789003372192,33.3390731811523,20.9759693145752
0.412530869245529,113,1.63148760795593,235.399948120117,1.90196394920349,0.0293006654828787,5.47599172592163,32.8313293457031,19.0745334625244
0.167173236608505,12,0.0388528667390347,210.292770385742,1.36290621757507,0.0169643945991993,1.54606235027313,34.5669136047363,26.3928413391113
0.106343977153301,161,0.114206254482269,205.95947265625,1.27235698699951,0.00396963208913803,4.89551591873169,33.6506576538086,27.3991107940674
0.0949222147464752,235,0.00239065731875598,200.862762451172,1.23540902137756,0.0547959208488464,1.6229555606842,34.3803977966309,28.668737411499
0.0905863493680954,135,0.0259747747331858,202.703689575195,1.32890546321869,0.00125604297500104,5.2842288017273,33.4083061218262,28.3044586181641
0.129810303449631,259,0.0147223118692636,210.233825683594,1.3035728931427,0.0120213180780411,1.44723677635193,34.6544761657715,26.3976802825928
0.231926292181015,53,0.143476501107216,209.987731933594,1.33263123035431,0.0472786389291286,1.75406587123871,34.5368118286133,25.2735347747803
0.095297060906887,492,0.00204989896155894,201.67936706543,1.22580790519714,0.051844447851181,1.57602679729462,34.4697380065918,28.4642124176025
0.726757228374481,14,5.32923746109009,240.169815063477,3.47371792793274,0.00463263830170035,11.8323745727539,31.0590534210205,19.6883430480957
0.105066515505314,173,0.0517608821392059,205.13557434082,1.31048476696014,0.00660994928330183,4.576491355896,33.7390785217285,27.3073577880859
0.143809989094734,81,0.118076168000698,205.050338745117,1.32165813446045,0.0236695986241102,3.80128383636475,33.8324928283691,26.9949226379395
0.126414820551872,275,0.0125385513529181,209.937957763672,1.29738664627075,0.0114677809178829,1.45279252529144,34.6553802490234,26.4178581237793
0.118730276823044,42,0.00512359337881207,200.649322509766,1.33503210544586,0.0513274781405926,1.8557151556015,34.2538909912109,28.7213249206543
0.376251578330994,176,0.810829341411591,230.258850097656,1.75290429592133,0.0255235377699137,4.28073072433472,32.9953536987305,19.59499168396
0.141919866204262,3,0.0120675032958388,201.539611816406,1.42481803894043,0.0520508401095867,1.98653650283813,34.4366455078125,28.1366786956787
0.141249418258667,132,0.0205488279461861,210.201950073242,1.30458974838257,0.0141221825033426,1.50353336334229,34.6182060241699,26.4961204528809
0.538935244083405,10,1.54954016208649,259.144439697266,2.58094692230225,0.0254548937082291,8.81663513183594,31.4707527160645,16.1528148651123
0.101107090711594,234,0.0385104678571224,204.663101196289,1.33194673061371,0.0052623925730586,4.75653076171875,33.7017669677734,27.4811744689941
0.114263691008091,208,0.0971529260277748,206.221008300781,1.30284416675568,0.00746354041621089,4.50509548187256,33.7676277160645,27.1391735076904
0.109955579042435,122,0.117334306240082,205.875274658203,1.30804431438446,0.00175764097366482,5.46115398406982,33.4593925476074,27.7296371459961
0.357684135437012,203,0.234759375452995,214.931564331055,1.67707097530365,0.0410639233887196,2.2394073009491,33.8195915222168,23.0683689117432
0.0994117185473442,226,0.0339249521493912,204.366622924805,1.34149885177612,0.00457934476435184,4.85276174545288,33.6951446533203,27.5506916046143
0.0955723896622658,244,0.0325789265334606,204.344741821289,1.33605539798737,0.00363277783617377,5.07908964157104,33.5465507507324,27.8930492401123
0.0946951285004616,298,0.00229990854859352,201.069442749023,1.23599195480347,0.0529755987226963,1.60664618015289,34.4073448181152,28.6066226959229
0.17091791331768,175,0.144418612122536,207.202545166016,1.36900413036346,0.0165053978562355,3.94649219512939,33.726749420166,26.7990112304688
0.131131753325462,174,0.0133816823363304,209.66325378418,1.29376232624054,0.01272979285568,1.49890387058258,34.6263046264648,26.5861339569092
0.709775447845459,61,0.875320911407471,219.901428222656,3.53490567207336,0.0111077120527625,4.17020463943481,32.3625335693359,23.8860912322998
0.222882598638535,50,0.0599544271826744,204.258697509766,1.55741095542908,0.0516428090631962,2.08695721626282,34.209602355957,27.2566680908203
0.0949837416410446,30,0.0380170941352844,204.48893737793,1.28744745254517,0.00153626198880374,5.78734683990479,33.3216934204102,28.0169525146484
0.921425640583038,69,14.3092880249023,259.544281005859,4.82788562774658,0.00296500604599714,11.6588172912598,27.9505481719971,17.0138912200928
0.140906974673271,17,0.011913238093257,202.815551757812,1.38051557540894,0.0456231571733952,1.6903373003006,34.4498977661133,27.9846706390381
0.167141258716583,147,0.0572819523513317,212.836074829102,1.35586333274841,0.0205438733100891,1.43076086044312,34.6484146118164,25.6028957366943
0.380163699388504,28,2.01398110389709,292.774780273438,2.56122326850891,0.00126444711349905,13.8886699676514,24.8410911560059,13.3004903793335
0.153037890791893,115,0.0276248659938574,202.879409790039,1.41363573074341,0.0404056943953037,2.75950479507446,33.9738235473633,27.6549205780029
0.359076648950577,26,2.15288424491882,286.597442626953,2.4019763469696,0.000939234450925142,14.4796953201294,26.4531879425049,13.3032445907593
0.36919966340065,82,1.76250565052032,255.488464355469,1.94493973255157,0.029638784006238,8.56280708312988,31.5155086517334,15.6795740127563
0.208300709724426,80,1.11827862262726,209.038833618164,1.38715004920959,0.00192339532077312,6.59339809417725,33.162483215332,26.8519477844238
0.401240199804306,29,0.758141994476318,218.788009643555,1.88465774059296,0.0799917876720428,2.73984527587891,34.1350021362305,23.2472171783447
0.0973280742764473,521,0.00282250414602458,203.10725402832,1.23715162277222,0.0361345559358597,1.56444621086121,34.5435333251953,27.9790134429932
0.103198766708374,190,0.0470185242593288,205.226333618164,1.3171523809433,0.00579852005466819,4.65496587753296,33.7111206054688,27.3532295227051
0.373316943645477,36,2.05735325813293,292.07861328125,2.51501178741455,0.001138563035056,14.1248550415039,25.0327205657959,13.3143520355225
0.228471338748932,33,0.131519913673401,208.406158447266,1.31579446792603,0.0482596382498741,1.82074797153473,34.5453720092773,25.9327640533447
0.70703649520874,86,1.35801196098328,248.803070068359,3.05440235137939,0.0803758800029755,3.81213450431824,33.5354461669922,14.7587194442749
1.20941781997681,0,20.0960674285889,259.423828125,5.76384830474854,0.00351433735340834,30.1404819488525,22.9603462219238,17.9858379364014
0.170423582196236,99,0.185959309339523,207.443084716797,1.35466778278351,0.0124996034428477,4.18419885635376,33.6813926696777,26.8913516998291
0.742663085460663,13,2.70524597167969,254.843215942383,3.64557719230652,0.0613330751657486,6.05842781066895,33.3609275817871,13.8398485183716
0.0945601388812065,396,0.00214112526737154,201.439147949219,1.22925460338593,0.0511499829590321,1.58668649196625,34.4498405456543,28.516637802124
0.122577257454395,128,0.00752154272049665,204.655364990234,1.28606402873993,0.0260292291641235,1.66289556026459,34.523265838623,27.4279289245605
0.813194394111633,34,3.62365579605103,216.616638183594,3.68864297866821,0.00622684229165316,3.82356977462769,32.3142433166504,25.2607421875
1.0339367389679,0,3.21151232719421,295.043212890625,5.76786470413208,0.0135448724031448,8.90264129638672,15.1946649551392,12.6955995559692
0.369514405727386,266,0.336516261100769,221.912826538086,1.76729893684387,0.0163155812770128,2.78872203826904,33.5476608276367,22.5136070251465
0.567613184452057,57,1.19588208198547,260.512786865234,2.70026588439941,0.0287007056176662,8.26823806762695,31.5374813079834,15.6646766662598
0.149861752986908,194,0.0325767174363136,211.925140380859,1.3345103263855,0.0164083484560251,1.40671849250793,34.6549835205078,25.8913688659668
0.428455919027328,23,1.34057354927063,288.763641357422,2.80548572540283,0.00589893804863095,26.6144275665283,28.8848247528076,12.4681396484375
0.559390604496002,24,2.00289344787598,273.110473632812,2.78851199150085,0.0088483951985836,13.0274057388306,30.9801063537598,13.6364870071411
0.393351882696152,194,0.220266327261925,212.898513793945,1.76662957668304,0.043813917785883,2.21601486206055,33.9720230102539,23.7477970123291
0.218952655792236,31,0.164494588971138,212.652984619141,1.36496782302856,0.0397778488695621,1.60602569580078,34.5200309753418,24.9429931640625
0.388727486133575,18,0.345373600721359,207.57746887207,2.06117153167725,0.0501331947743893,3.01468706130981,33.7131576538086,26.1734809875488
0.140796601772308,6,0.128162711858749,205.76042175293,1.32615900039673,0.0184470769017935,4.00574684143066,33.804256439209,26.7785663604736
0.0866504013538361,281,0.00957221817225218,202.85530090332,1.2621728181839,0.00136489234864712,6.01664876937866,33.2444763183594,28.4153518676758
0.0986939370632172,326,0.0506446994841099,205.236129760742,1.31155908107758,0.00484778778627515,4.90490293502808,33.6098899841309,27.6748867034912
1.76840281486511,15,0.970087766647339,283.357421875,8.6596508026123,0.531289160251617,11.1362466812134,26.2394065856934,14.5599632263184
0.570588767528534,19,7.20990800857544,234.25846862793,2.95266509056091,0.0017209475627169,14.4222717285156,28.9266967773438,20.6430587768555
0.429084628820419,45,2.18567752838135,292.541229248047,2.85490798950195,0.00117012986447662,14.7082099914551,24.8784656524658,13.3868865966797
0.113771364092827,187,0.0928964018821716,206.154678344727,1.30257070064545,0.00747002381831408,4.51285552978516,33.7699012756348,27.1317653656006
0.501441776752472,206,0.261164963245392,219.60791015625,2.15457272529602,0.0173201579600573,2.7182924747467,33.5894393920898,22.9201202392578
0.106248006224632,316,0.00403769034892321,203.552627563477,1.25855934619904,0.0309702306985855,1.59817099571228,34.5454139709473,27.7184352874756
0.0885244235396385,106,0.0159026961773634,201.992645263672,1.29250156879425,0.00100337096955627,5.13219738006592,33.2287712097168,28.8199691772461
0.110417522490025,61,0.00485356291756034,201.054565429688,1.28990352153778,0.0550738386809826,1.69455146789551,34.3554077148438,28.5980129241943
1.70958483219147,55,20.6303787231445,270.496002197266,7.88882350921631,0.00716566108167171,16.0652656555176,24.7886772155762,16.5268802642822
0.0999336987733841,488,0.00287573249079287,203.523513793945,1.24529623985291,0.0309926029294729,1.57888376712799,34.5552368164062,27.8504638671875
0.16219599545002,19,0.0102783134207129,200.968704223633,1.43755102157593,0.0385050475597382,2.47578978538513,34.1728439331055,28.7002143859863
0.147903650999069,19,0.0160021651536226,201.771774291992,1.44461572170258,0.0472301915287971,2.70144748687744,34.385684967041,28.4153385162354
0.142165407538414,134,0.0173372197896242,208.899871826172,1.29209959506989,0.0158757325261831,1.58929991722107,34.598690032959,26.5741939544678
0.634322106838226,62,1.80724048614502,224.136215209961,2.7426438331604,0.0103579666465521,5.78238105773926,32.9322776794434,22.7255153656006
0.109445974230766,232,0.104338310658932,206.174865722656,1.28665268421173,0.00497084250673652,4.73324823379517,33.699535369873,27.3197269439697
0.219240948557854,84,0.619531452655792,207.646072387695,1.43061530590057,0.00237866002134979,6.09527063369751,33.301570892334,27.2620162963867
0.164221629500389,52,0.0498626530170441,202.868988037109,1.4169979095459,0.0438085459172726,2.70650124549866,33.9574165344238,27.56955909729
0.120857067406178,170,0.0685064792633057,204.974319458008,1.32081651687622,0.0138893350958824,4.25103235244751,33.7845573425293,27.3094139099121
0.244229003787041,4,0.0144816851243377,200.708770751953,1.67618548870087,0.0374283492565155,2.99742031097412,34.146915435791,28.708080291748
0.529967129230499,156,1.0268257856369,232.895950317383,2.27103757858276,0.014721873216331,5.36190986633301,32.460880279541,18.9969902038574
0.103802971541882,32,0.0482230298221111,202.16096496582,1.30234932899475,0.00485451286658645,5.36101007461548,33.2614097595215,28.7825813293457
0.315147966146469,145,2.65273857116699,250.642242431641,1.73027312755585,0.0385224036872387,9.33896732330322,31.2721290588379,16.8162536621094
1.60719501972198,4,2.49821376800537,300.377258300781,8.02589416503906,0.0374117195606232,11.1395463943481,14.0995578765869,12.8816108703613
0.744522988796234,25,1.74559354782104,250.164123535156,3.36233949661255,0.0802090689539909,4.41337156295776,33.4468421936035,13.6714954376221
0.121531426906586,79,0.091585211455822,205.81184387207,1.30887877941132,0.0101653672754765,4.3158450126648,33.7699317932129,27.1176280975342
0.80067902803421,9,1.59599852561951,242.040893554688,3.35155820846558,0.0633047595620155,5.53807687759399,32.8587341308594,16.4527015686035
0.278581410646439,34,0.13738776743412,205.36311340332,1.56290316581726,0.0610646121203899,2.115962266922,34.2349166870117,26.175142288208
0.175176739692688,43,0.0460608899593353,202.848159790039,1.44749510288239,0.0480170696973801,2.40866136550903,34.030101776123,27.6439552307129
0.0917684212327003,83,0.0219013001769781,204.220809936523,1.27986264228821,0.00172925728838891,5.84765291213989,33.3789138793945,27.945764541626
0.101340219378471,76,0.00418409425765276,200.611236572266,1.28830575942993,0.0579280070960522,1.68961155414581,34.3035125732422,28.7386264801025
0.571145713329315,46,1.5432208776474,242.386138916016,2.5000205039978,0.0801844969391823,4.49675989151001,33.2678489685059,17.6765766143799
0.328049659729004,64,0.542425632476807,216.811325073242,1.52186763286591,0.0642819255590439,2.4469096660614,33.9106674194336,22.1411552429199
0.0946493446826935,246,0.0439266599714756,205.004425048828,1.28239297866821,0.00339960586279631,5.29947233200073,33.5377655029297,27.7427768707275
0.402108669281006,74,2.68681001663208,255.79557800293,2.11297178268433,0.0306615401059389,10.5715227127075,30.6533050537109,16.1858139038086
0.101229034364223,233,0.0393471941351891,204.668594360352,1.33007502555847,0.00538468779996037,4.74484825134277,33.7045211791992,27.4751205444336
0.131965726613998,246,0.0163458939641714,210.404769897461,1.30691206455231,0.0124462628737092,1.44507825374603,34.6535606384277,26.3884449005127
0.76220965385437,6,5.32078647613525,240.306564331055,3.62754607200623,0.00610467791557312,11.6352014541626,30.8359966278076,19.379810333252
0.109277315437794,182,0.0823962315917015,205.966522216797,1.30330634117126,0.0068094665184617,4.57572650909424,33.7564926147461,27.1761837005615
0.0928007215261459,165,0.00211437046527863,200.535446166992,1.21413087844849,0.0601719133555889,1.63752973079681,34.3314933776855,28.7980995178223
0.0926342904567719,259,0.00204398739151657,200.768920898438,1.21846294403076,0.0585497282445431,1.62030827999115,34.3699150085449,28.7212142944336
0.647497355937958,4,1.91170799732208,273.350402832031,3.45057678222656,0.0114835016429424,12.6090097427368,29.8012065887451,13.5468368530273
0.0977761745452881,433,0.00275897444225848,202.899520874023,1.24177718162537,0.0378136001527309,1.5739266872406,34.5096397399902,28.0372524261475
0.401478677988052,0,1.87429976463318,293.022521972656,2.73840475082397,0.00179634999949485,13.522894859314,23.1824150085449,13.5534582138062
0.392807424068451,108,1.97427368164062,236.19953918457,1.84412717819214,0.0328641459345818,5.69513988494873,32.8051910400391,19.0376033782959
0.145718649029732,155,0.0281161908060312,202.770751953125,1.40091955661774,0.0372559390962124,3.12268447875977,33.8750381469727,27.6719741821289
0.290809839963913,42,0.234460383653641,208.428131103516,1.39219665527344,0.0636789202690125,1.93008971214294,34.466552734375,25.3270969390869
0.224187344312668,28,3.04768753051758,212.198348999023,1.56652331352234,0.000926089647691697,8.98336696624756,32.2299690246582,25.4097805023193
0.245996117591858,50,3.07496404647827,212.837356567383,1.64333546161652,0.002061273669824,11.4785108566284,32.7705001831055,25.8212623596191
0.227380096912384,82,2.4126615524292,212.128021240234,1.5214524269104,0.000927074637729675,7.59230279922485,32.4091148376465,25.6936836242676
0.373789280653,251,0.369263082742691,226.468597412109,1.80054807662964,0.0135461017489433,3.39287400245667,33.4527168273926,22.241584777832
0.668202221393585,35,0.874336421489716,218.908554077148,3.19447159767151,0.0124216973781586,4.17237043380737,32.4133110046387,23.8994979858398
0.429960072040558,195,0.3680320084095,228.64697265625,1.96203398704529,0.0125637035816908,3.7415144443512,33.2517242431641,21.9800643920898
0.300231963396072,57,3.29161214828491,240.064453125,1.60836935043335,0.0471003614366055,6.77065277099609,32.3260612487793,18.0397453308105
