Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,chl contribution,distance contribution,no3 contribution,o2 contribution,phyc contribution,po4 contribution,si contribution,so contribution,thetao contribution,chl permutation importance,distance permutation importance,no3 permutation importance,o2 permutation importance,phyc permutation importance,po4 permutation importance,si permutation importance,so permutation importance,thetao permutation importance,Training gain without chl,Training gain without distance,Training gain without no3,Training gain without o2,Training gain without phyc,Training gain without po4,Training gain without si,Training gain without so,Training gain without thetao,Training gain with only chl,Training gain with only distance,Training gain with only no3,Training gain with only o2,Training gain with only phyc,Training gain with only po4,Training gain with only si,Training gain with only so,Training gain with only thetao,Test gain without chl,Test gain without distance,Test gain without no3,Test gain without o2,Test gain without phyc,Test gain without po4,Test gain without si,Test gain without so,Test gain without thetao,Test gain with only chl,Test gain with only distance,Test gain with only no3,Test gain with only o2,Test gain with only phyc,Test gain with only po4,Test gain with only si,Test gain with only so,Test gain with only thetao,AUC without chl,AUC without distance,AUC without no3,AUC without o2,AUC without phyc,AUC without po4,AUC without si,AUC without so,AUC without thetao,AUC with only chl,AUC with only distance,AUC with only no3,AUC with only o2,AUC with only phyc,AUC with only po4,AUC with only si,AUC with only so,AUC with only thetao,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence Logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence Logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity Logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity Logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
Am.languida,9,0.8144,1.4294,120,0.9171,2,1.9406,0.9840,0.0086,10009,0.0000,2.3759,35.0026,33.6999,0.0000,1.3803,0.3960,27.1453,0.0000,0.0000,0.0000,1.7997,37.9544,0.0000,4.1518,1.5235,54.5706,0.0000,0.8144,0.8014,0.8051,0.7909,0.8144,0.7954,0.8072,0.7502,0.8144,0.4535,0.1748,0.6296,0.6452,0.5050,0.0018,0.3937,0.6876,0.4872,1.9406,1.7670,1.9102,1.9960,1.9406,1.8732,1.9056,1.6585,1.9406,0.8412,0.7038,1.3904,1.0844,1.0132,0.0594,1.2076,1.6931,0.9752,0.9840,0.9809,0.9811,0.9839,0.9840,0.9743,0.9829,0.9679,0.9840,0.8077,0.7648,0.9117,0.9386,0.8571,0.7798,0.9417,0.9503,0.9471,8.3962,0.2134,1.0000,0.0576,0.9245,0.0000,0.0000,8.546E-1,5.0000,0.0776,0.6739,0.0000,0.0000,4.541E-1,10.0000,0.1023,0.4469,0.0000,0.0000,1.997E-1,16.1813,0.2501,0.2989,0.0000,0.0000,8.936E-2,16.1813,0.2501,0.2989,0.0000,0.0000,8.936E-2,25.2150,0.3819,0.2111,0.2222,0.0000,4.457E-2,16.1813,0.2501,0.2989,0.0000,0.0000,8.936E-2,79.9833,0.6982,0.0282,0.5556,0.0000,7.938E-4,79.9833,0.6982,0.0282,0.5556,0.0000,7.938E-4,12.5027,0.1502,0.3655,0.0000,0.0000,1.336E-1,10.1126,0.1031,0.4426,0.0000,0.0000,1.959E-1
